state,jurisdiction_id,ahj,cell_count,project_families,strict_classifications,source_statuses
LA,us-la-iberia_parish,Iberia Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-jefferson_parish,Jefferson Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-kenner,Kenner,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-lafayette_parish,Lafayette Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-lafourche_parish,Lafourche Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-lake_charles,Lake Charles,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-livingston_parish,Livingston Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-mandeville,Mandeville,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-monroe,Monroe,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-new_iberia,New Iberia,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-opelousas,Opelousas,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-orleans_parish,Orleans Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-ouachita_parish,Ouachita Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-plaquemines_parish,Plaquemines Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-rapides_parish,Rapides Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-ruston,Ruston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-slidell,Slidell,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-st_bernard_parish,St Bernard Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-st_charles_parish,St Charles Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-st_john_the_baptist_parish,St John The Baptist Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-st_tammany_parish,St Tammany Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-sulphur,Sulphur,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-tangipahoa_parish,Tangipahoa Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-terrebonne_parish,Terrebonne Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-vernon_parish,Vernon Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-washington_parish,Washington Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-west_baton_rouge_parish,West Baton Rouge Parish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-west_monroe,West Monroe,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
LA,us-la-zachary,Zachary,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-amherst,Amherst,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-arlington,Arlington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-attleboro,Attleboro,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-barnstable,Barnstable,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-belmont,Belmont,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-billerica,Billerica,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-boston,Boston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-brockton,Brockton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-brookline,Brookline,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-cambridge,Cambridge,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-chelmsford,Chelmsford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-chelsea,Chelsea,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-chicopee,Chicopee,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-dracut,Dracut,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-everett,Everett,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-fall_river,Fall River,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-framingham,Framingham,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-haverhill,Haverhill,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-lawrence,Lawrence,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-lexington,Lexington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-lowell,Lowell,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-lynn,Lynn,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-malden,Malden,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-marlborough,Marlborough,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-medford,Medford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-melrose,Melrose,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-methuen,Methuen,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-nantucket,Nantucket,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-natick,Natick,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-needham,Needham,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-new_bedford,New Bedford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-newton,Newton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-peabody,Peabody,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-pittsfield,Pittsfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-plymouth,Plymouth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-quincy,Quincy,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-revere,Revere,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-shrewsbury,Shrewsbury,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-somerville,Somerville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-springfield,Springfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-taunton,Taunton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-tewksbury,Tewksbury,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-wakefield,Wakefield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-waltham,Waltham,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-watertown,Watertown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-weymouth,Weymouth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-woburn,Woburn,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MA,us-ma-worcester,Worcester,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-allegany_county,Allegany County,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-anne_arundel_county,Anne Arundel County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-baltimore_city,Baltimore City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-baltimore_county,Baltimore County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-bel_air,Bel Air,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-cambridge,Cambridge,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-carroll_county,Carroll County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-cecil_county,Cecil County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-charles_county,Charles County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-chevy_chase_village,Chevy Chase Village,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-college_park,College Park,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-crisfield,Crisfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-easton,Easton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-frederick_city,Frederick City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-frederick_county,Frederick County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-harford_county,Harford County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-havre_de_grace,Havre de Grace,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-howard_county,Howard County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-hyattsville,Hyattsville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-kensington,Kensington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-la_plata,La Plata,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-montgomery_county,Montgomery County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-ocean_city,Ocean City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-pocomoke_city,Pocomoke City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-poolesville,Poolesville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-prince_georges_county,Prince George's County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-rockville,Rockville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-salisbury,Salisbury,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-somerset_county,Somerset County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-talbot_county,Talbot County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-washington_county,Washington County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MD,us-md-wicomico_county,Wicomico County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-auburn,Auburn,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-bangor,Bangor,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-bath,Bath,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-belfast,Belfast,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-berwick,Berwick,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-biddeford,Biddeford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-brewer,Brewer,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-brunswick,Brunswick,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-buxton,Buxton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-cape_elizabeth,Cape Elizabeth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-caribou,Caribou,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-cumberland,Cumberland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-ellsworth,Ellsworth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-falmouth,Falmouth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-freeport,Freeport,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-greenville,Greenville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-hampden,Hampden,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-harpswell,Harpswell,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-hermon,Hermon,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-kennebunk,Kennebunk,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-kittery,Kittery,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-lewiston,Lewiston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-limington,Limington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-old_orchard_beach,Old Orchard Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-old_town,Old Town,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-orono,Orono,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-portland,Portland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-raymond,Raymond,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-rockland,Rockland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-rockport,Rockport,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-saco,Saco,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-sanford,Sanford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-scarborough,Scarborough,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-skowhegan,Skowhegan,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-south_berwick,South Berwick,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-standish,Standish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-topsham,Topsham,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-waterville,Waterville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-wells,Wells,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-westbrook,Westbrook,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-yarmouth,Yarmouth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
ME,us-me-york,York,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-battle_creek,Battle Creek,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-bay_city,Bay City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-canton_charter_township,Canton Charter Township,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-clinton_charter_township,Clinton Charter Township,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-clinton_county,Clinton County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-dearborn_heights,Dearborn Heights,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-detroit,Detroit,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-east_lansing,East Lansing,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-farmington_hills,Farmington Hills,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-flint,Flint,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-flint_charter_township,Flint Charter Township,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-grand_rapids,Grand Rapids,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-grand_traverse_county,Grand Traverse County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-jackson,Jackson,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-kalamazoo,Kalamazoo,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-kalamazoo_county,Kalamazoo County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-kentwood,Kentwood,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-lansing,Lansing,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-livonia,Livonia,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-midland,Midland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-montcalm_county,Montcalm County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-mount_pleasant,Mount Pleasant,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-muskegon,Muskegon,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-pontiac,Pontiac,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-portage,Portage,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-rochester_hills,Rochester Hills,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-saginaw,Saginaw,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-saginaw_township,Saginaw Township,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-sault_ste_marie,Sault Ste Marie,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
MI,us-mi-southfield,Southfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-st_clair_shores,St Clair Shores,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-sterling_heights,"City of Sterling Heights, Office of Building",1,reroof,EXACT_COMPLETE,PUBLISHABLE
MI,us-mi-taylor,Taylor,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-troy,Troy,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-warren,Warren,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-washtenaw_county,Washtenaw County,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
MI,us-mi-waterford_charter_township,Waterford Charter Township,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-west_bloomfield_township,West Bloomfield Township,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-westland,Westland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MI,us-mi-wyoming,Wyoming,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-anoka,Anoka,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-apple_valley,Apple Valley,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-beltrami,Beltrami,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-blaine,Blaine,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-bloomington,Bloomington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-blue_earth,Blue Earth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-brooklyn_park,Brooklyn Park,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-burnsville,Burnsville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-carver,Carver,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-chaska,Chaska,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-chisago,Chisago,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-clay,Clay,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-coon_rapids,Coon Rapids,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-cottage_grove,Cottage Grove,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-crow_wing,Crow Wing,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-dakota,Dakota,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-douglas,Douglas,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-duluth,Duluth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-eagan,Eagan,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-eden_prairie,Eden Prairie,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-edina,Edina,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-goodhue,Goodhue,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-hennepin,Hennepin,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-isanti,Isanti,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-kandiyohi,Kandiyohi,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-lakeville,Lakeville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-lyon,Lyon,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-mankato,Mankato,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-maple_grove,Maple Grove,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-maplewood,Maplewood,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-minneapolis,Minneapolis,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-minnetonka,Minnetonka,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-moorhead,Moorhead,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-mower,Mower,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-olmsted,Olmsted,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-plymouth,Plymouth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-ramsey,Ramsey,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-rice,Rice,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-rochester,Rochester,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-scott,Scott,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-sherburne,Sherburne,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-st_cloud,St Cloud,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-st_louis,St Louis,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-st_paul,St Paul,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-stearns,Stearns,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-washington,Washington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
MN,us-mn-winona,Winona,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
